Lookup Key,Duty % only,PAL % only,SSCL % only,Cess % only,Surcharge % only,Dual % and unit,Total Per unit charge,VAT %,,,
3206.41,0,0.16,0.025,0,0,,0,0.18,,,
3206.42,0,0,0.025,0,0,,0,0.18,,,
3206.49,0,0.16,0.025,0,0,,0,0.18,,,
3206.50,0,0.16,0.025,0,0,,0,0.18,,,
3207.10,0,0.16,0.025,0,0,,0,0.18,,,
3207.20,0,0.16,0.025,0,0,,0,0.18,,,
3207.30,0,0.16,0.025,0,0,,0,0.18,,,
3207.40,0,0.16,0.025,0,0,,0,0.18,,,
3208.10.10,0.2,0.1,0.025,0,0,,150,0.18,,,
3208.10.90,0.2,0.1,0.025,0,0,,150,0.18,,,
3208.20.10,0.2,0.16,0.025,0,0,,214,0.18,,,
3208.20.90,0.2,0.16,0.025,0,0,,214,0.18,,,
3208.90.10,0,0.16,0.025,0,0,,0,0.18,,,
3208.90.20,0.2,0.16,0.025,0,0,,214,0.18,,,
3208.90.90,0.2,0.16,0.025,0,0,,214,0.18,,,
3209.10.10,0.2,0.16,0.025,0,0,,214,0.18,,,
3209.10.90,0.2,0.16,0.025,0,0,,214,0.18,,,
3209.90.10,0.2,0.16,0.025,0,0,,214,0.18,,,
3209.90.90,0.2,0.16,0.025,0,0,,214,0.18,,,
3210.00.10,0,0.16,0.025,0,0,,0,0.18,,,
3210.00.20,0.3,0.16,0.025,0,0,,214,0.18,,,
3210.00.90,0.3,0.16,0.025,0,0,,214,0.18,,,
3212.10,0,0.16,0.025,0,0,,0,0.18,,,
3212.90.10,0,0.16,0.025,0,0,,0,0.18,,,
3212.90.90,0.3,0.16,0.025,0,0,,0,0.18,,,
3213.10,0.395,0.16,0.025,0,0,,0,0.18,,,
3213.90,0.395,0.16,0.025,0,0,,0,0.18,,,
3214.10,0.295,0.1,0.025,0,0,,35,0.18,,,
3214.90.10,0.295,0.16,0.025,0,0,,75,0.18,,,
3214.90.90,0.055,0.16,0.025,0,0,,29,0.18,,,
3215.11,0.2,0.16,0.025,0,0,,44,0.18,,,
3215.19,0.2,0.16,0.025,0,0,,44,0.18,,,
3215.90.10,0,0.16,0.025,0,0,,0,0.18,,,
3215.90.20,0,0.16,0.025,0,0,,0,0.18,,,
3215.90.90,0.2,0.16,0.025,0.1,0,,0,0.18,,,
3301.12,0.295,0.16,0.025,0,0,,0,0.18,,,
3301.13,0.295,0.16,0.025,0,0,,0,0.18,,,
3301.19,0.295,0.16,0.025,0,0,,0,0.18,,,
3301.24,0.295,0.16,0.025,0,0,,0,0.18,,,
3301.25,0.055,0.16,0.025,0,0,,0,0.18,,,
3301.29,0.295,0.16,0.025,0,0,,0,0.18,,,
3301.30,0.295,0,0.025,0,0,,0,0.18,,,
3301.90.10,0.596,0.16,0.025,0,0,,0,0.18,,,
3301.90.20,0.295,0.16,0.025,0,0,,0,0.18,,,
3301.90.30,0.195,0,0.025,0,0,,0,0.18,,,
3301.90.40,0.195,0,0.025,0,0,,0,0.18,,,
3301.90.50,0.195,0.16,0.025,0,0,,0,0.18,,,
3301.90.60,0.295,0.16,0.025,0,0,,0,0.18,,,
3301.90.70,0.295,0.16,0.025,0,0,,0,0.18,,,
3301.90.80,0.195,0,0.025,0,0,,0,0.18,,,
3301.90.91,0.295,0,0.025,0,0,,0,0.18,,,
3301.90.92,0.295,0,0.025,0,0,,0,0.18,,,
3301.90.93,0.055,0,0.025,0,0,,0,0.18,,,
3301.90.94,0.295,0,0.025,0,0,,0,0.18,,,
3301.90.95,0.295,0,0.025,0,0,,0,0.18,,,
3301.90.96,0.055,0.16,0.025,0,0,,0,0.18,,,
3301.90.99,0.055,0.16,0.025,0,0,,0,0.18,,,
3302.10.10,0.395,0.16,0.025,0,0,,0,0.18,,,
3302.10.20,0.395,0.16,0.025,0,0,,0,0.18,,,
3302.10.90,0,0.16,0.025,0.05,0,5% or Rs.243/- per L | 5% or Rs.243/- per L | 20% or Rs.950/- per L | 5% or Rs. 250/= per L,0,0.18,,,
3302.90,0.055,0.16,0.025,0,0,,0,0.18,,,
3303.00.10,0.435,0,0.025,0,0,,0,0.18,,,
3303.00.21,0.67,0.16,0.025,0,0,,0,0.18,,,
3303.00.22,0.67,0.16,0.025,0,0,,0,0.18,,,
3303.00.29,0.68,0,0.025,0,0,,0,0.18,,,
3304.10,0.68,0,0.025,0,0,,4000,0.18,,,
3304.20,0.68,0,0.025,0,0,,3700,0.18,,,
3304.30,0.68,0.16,0.025,0,0,,440,0.18,,,
3304.91,0.65,0.1,0.025,0,0,,600,0.18,,,
3304.99,0.48,0,0.025,0,0,,1740,0.18,,,
3305.10,0.63,0,0.025,0,0,,750,0.18,,,
3305.20,0.48,0.1,0.025,0,0,,600,0.18,,,
3305.30,0.454,0.1,0.025,0,0,,600,0.18,,,
3305.90,0.475,0,0.025,0,0,,850,0.18,,,
3306.10,0.2,0.1,0.025,0.35,0,35% or Rs.500/= per kg,0,0.18,,,
3306.20,0,0.16,0.025,0,0,,0,0.18,,,
3306.90,0.2,0.1,0.025,0.35,0,35% or Rs.600/= per kg,0,0.18,,,
3307.10,0.48,0.1,0.025,0,0,,500,0.18,,,
3307.20,0.48,0.1,0.025,0,0,,550,0.18,,,
3307.30,0.48,0.1,0.025,0,0,,500,0.18,,,
3307.41,0,0,0.025,0.1,0,18% or Rs.135/- per kg | 5% or Rs.36/- per kg | 5% or Rs.36/- per kg | 20% or Rs.140/- per kg | 10% or Rs.800/= per kg,0,0.18,,,
3307.49,0.3,0.1,0.025,0.1,0,10% or Rs.600/= per kg,0,0.18,,,
3307.90.10,0,0,0.025,0,0,,0,0.18,,,
3307.90.90,0.1,0,0.025,0,0,,880,0.18,,,
3401.11.20,0.2,0,0.025,0.3,0,30% or Rs.600/= per kg,0,0.18,,,
3401.11.30,0,0.1,0.025,0.3,0,20% or Rs.100/- per kg | 30% or 30% of 65% of MRP or Rs.500/= per kg,0,0.18,,,
3401.11.90,0,0.1,0.025,0.3,0,20% or Rs.100/- per kg | 30% or Rs.500/= per kg,0,0.18,,,
3401.19.20,0.2,0.1,0.025,0.3,0,30% or Rs.750/= per kg,0,0.18,,,
3401.19.30,0,0,0.025,0.3,0,20% or Rs.100/- per kg | 30% or 30% of 65% of MRP or Rs.500/= per kg,0,0.18,,,
3401.19.90,0,0.1,0.025,0.3,0,20% or Rs.100/- per kg | 30% or Rs.500/= per kg,0,0.18,,,
3401.20,0,0,0,0,0,,0,0,,,
3401.20.10,0.2,0.16,0.025,0.05,0,,0,0.18,,,
3401.20.90,0.2,0.1,0.025,0.3,0,30% or Rs.280/= per kg,0,0.18,,,
3401.30.20,0.638,0.1,0.025,0.35,0,35% or Rs.600/= per kg,0,0.18,,,
3401.30.90,0.1,0,0.025,0,0,,1242,0.18,,,
3402.31,0,0.07,0.025,0,0,,0,0.18,,,
3402.39,0,0.07,0.025,0,0,,0,0.18,,,
3402.41,0,0.07,0.025,0,0,,0,0.18,,,
3402.42,0,0.07,0.025,0,0,,0,0.18,,,
3402.49,0,0.07,0.025,0,0,,0,0.18,,,
3402.50,0.638,0.16,0.025,0.1,0,,0,0.18,,,
3402.90.10,0.638,0.16,0.025,0.41,0,25% or Rs.80/= per kg | 16% or Rs.20/= per kg,0,0.18,,,
3402.90.20,0,0.16,0.025,0,0,,0,0.18,,,
3402.90.30,0,0.16,0.025,0,0,,0,0.18,,,
3402.90.90,0,0.16,0.025,0,0,,0,0.18,,,
3403.11,0,0.16,0.025,0,0,,0,0.18,,,
3403.19.10,0,0.1,0.025,0.4,0,20% or Rs.260/- per kg | 40% or Rs.350/= per kg,0,0.18,,,
3403.19.90,0,0.16,0.025,0,0,,0,0.18,,,
3403.91,0,0.16,0.025,0,0,,0,0.18,,,
3403.99.10,0,0.1,0.025,0.4,0,20% or Rs.260/- per kg | 40% or Rs.350/= per kg,0,0.18,,,
3403.99.90,0,0.16,0.025,0,0,,0,0.18,,,
3404.20,0,0.16,0.025,0,0,,0,0.18,,,
3404.90,0,0.16,0.025,0,0,,0,0.18,,,
3405.10,0.48,0.16,0.025,0.42,0,30% or Rs.180/= per kg | 12% or Rs.24/= per kg,0,0.18,,,
3405.20,0.3,0.16,0.025,0.42,0,30% or Rs.180/= per kg | 12% or Rs.24/= per kg,0,0.18,,,
3405.30,0.3,0.16,0.025,0.42,0,30% or Rs.300/= per kg | 12% or Rs.24/= per kg,0,0.18,,,
3405.40.10,0,0.16,0.025,0,0,,0,0.18,,,
3405.40.90,0.3,0.16,0.025,0.42,0,30% or Rs.160/= per kg | 12% or Rs.24/= per kg,0,0.18,,,
3405.90,0.3,0.16,0.025,0.42,0,30% or Rs.220/= per kg | 12% or Rs.24/= per kg,0,0.18,,,
3501.10,0,0.16,0.025,0,0,,0,0.18,,,
3501.90,0,0.16,0.025,0,0,,0,0.18,,,
3502.11,0,0,0.025,0,0,,0,0.18,,,
3502.19,0,0.16,0.025,0,0,,0,0.18,,,
3502.20,0,0.16,0.025,0,0,,0,0.18,,,
3502.90,0,0,0.025,0,0,,0,0.18,,,
3505.10.10,0,0.16,0.025,0,0,,0,0.18,,,
3505.10.90,0.395,0.16,0.025,0,0,,0,0.18,,,
3505.20,0.2,0.16,0.025,0,0,,0,0.18,,,
3506.10.10,0,0.16,0.025,0,0,,0,0.18,,,
3506.10.90,0.2,0.16,0.025,0.19,0,,0,0.18,,,
3506.91.10,0,0.16,0.025,0,0,,0,0.18,,,
3506.91.20,0.48,0.16,0.025,0.05,0,5% or Rs.85/= per kg,56,0.18,,,
3506.91.90,0.479,0.16,0.025,0.05,0,5% or Rs.85/= per kg,56,0.18,,,
3506.99.10,0,0.16,0.025,0,0,,0,0.18,,,
3506.99.20,0.3,0.16,0.025,0,0,,0,0.18,,,
3506.99.90,0.295,0.16,0.025,0,0,,0,0.18,,,
3507.10,0,0.16,0.025,0,0,,0,0.18,,,
3507.90.10,0,0,0.025,0,0,,0,0.18,,,
3507.90.90,0,0.16,0.025,0,0,,0,0.18,,,
3601.00,0.295,0,0.025,0,0,,0,0.18,,,
3602.00,0.385,0,0.025,0,0,,0,0.18,,,
3603.10,0.295,0,0.025,0,0,,0,0.18,,,
3603.20,0.295,0,0.025,0,0,,0,0.18,,,
3603.30,0.295,0,0.025,0,0,,0,0.18,,,
3603.40,0.295,0,0.025,0,0,,0,0.18,,,
3603.50,0.295,0,0.025,0,0,,0,0.18,,,
3603.60,0.295,0,0.025,0,0,,0,0.18,,,
3604.10,0.48,0,0.025,0.05,0,,0,0.18,,,
3604.90,0.295,0.16,0.025,0,0,,0,0.18,,,
3605.00,0.2,0,0,0.1,0,,0,0.18,,,
3606.10,0.45,0,0.025,0.15,0,15% or Rs. 120/= per kg,0,0.18,,,
3606.90,0.1,0,0.025,0.08,0,8% or Rs. 60/= per kg,0,0.18,,,
3701.10,0,0.16,0.025,0,0,,0,0.18,,,
3701.20,0.195,0,0.025,0,0,,0,0.18,,,
3701.30,0.395,0.16,0.025,0,0,,0,0.18,,,
3701.91,0.295,0,0.025,0,0,,0,0.18,,,
3701.99,0.295,0.16,0.025,0,0,,0,0.18,,,
3702.10,0,0.16,0.025,0,0,,0,0.18,,,
3702.31,0,0,0,0,0,,0,0,,,
3702.31.10,0.295,0,0.025,0,0,,0,0.18,,,
3702.31.90,0,0.16,0.025,0,0,,0,0.18,,,
3702.32,0.295,0,0.025,0,0,,0,0.18,,,
3702.39,0.295,0,0.025,0,0,,0,0.18,,,
3702.41,0.295,0,0.025,0,0,,0,0.18,,,
3702.42,0.295,0,0.025,0,0,,0,0.18,,,
3702.43,0.295,0.16,0.025,0,0,,0,0.18,,,
3702.44,0.295,0.16,0.025,0,0,,0,0.18,,,
3702.52,0,0,0,0,0,,0,0,,,
3702.52.10,0,0,0.025,0,0,,0,0.18,,,
3702.52.90,0.395,0,0.025,0,0,,0,0.18,,,
3702.53,0,0,0,0,0,,0,0,,,
3702.53.10,0,0,0.025,0,0,,0,0.18,,,
3702.53.90,0.395,0,0.025,0,0,,0,0.18,,,
3702.54,0,0,0.025,0,0,,0,0.18,,,
3702.55,0,0,0,0,0,,0,0,,,
3702.55.10,0,0,0.025,0,0,,0,0.18,,,
3702.55.90,0.295,0,0.025,0,0,,0,0.18,,,
3702.56,0.295,0,0.025,0,0,,0,0.18,,,
3702.96,0,0,0,0,0,,0,0,,,
3702.96.10,0,0,0.025,0,0,,0,0.18,,,
3702.96.20,0,0,0.025,0,0,,0,0.18,,,
3702.96.90,0.395,0,0.025,0,0,,0,0.18,,,
3702.97,0,0,0,0,0,,0,0,,,
3702.97.10,0,0,0.025,0,0,,0,0.18,,,
3702.97.20,0,0,0.025,0,0,,0,0.18,,,
3702.97.90,0.295,0,0.025,0,0,,0,0.18,,,
3702.98,0.295,0,0.025,0,0,,0,0.18,,,
3703.10,0.295,0.16,0.025,0,0,,0,0.18,,,
3703.20,0.295,0.16,0.025,0,0,,0,0.18,,,
3703.90,0.295,0.16,0.025,0,0,,0,0.18,,,
3704.00,0,0,0,0,0,,0,0,,,
3704.00.10,0,0,0.025,0,0,,0,0.18,,,
3704.00.90,0.295,0.16,0.025,0,0,,0,0.18,,,
3705.00.00,0,0,0,0,0,,0,0,,,
3705.00.10,0,0,0.025,0,0,,0,0.18,,,
3705.00.90,0.295,0.16,0.025,0,0,,0,0.18,,,
3706.10,0,0,0.025,0,0,,0,0.18,,,
3706.90,0,0,0.025,0,0,,0,0.18,,,
3707.10,0.295,0.16,0.025,0,0,,0,0.18,,,
3707.90,0.395,0.16,0.025,0,0,,0,0.18,,,
3801.10,0,0.16,0.025,0,0,,0,0.18,,,
3801.20,0,0,0.025,0,0,,0,0.18,,,
3801.30,0,0,0.025,0,0,,0,0.18,,,
3801.90,0,0,0,0,0,,0,0,,,
3801.90.10,0,0,0.025,0,0,,0,0.18,,,
3801.90.90,0,0.16,0.025,0,0,,0,0.18,,,
3802.10,0,0,0,0,0,,0,0,,,
3802.10.10,0,0.16,0.025,0,0,,0,0.18,,,
3802.10.21,0,0.16,0.025,0,0,,0,0.18,,,
3802.10.22,0,0.16,0.025,0,0,,0,0.18,,,
3802.10.23,0,0,0.025,0,0,,0,0.18,,,
3802.10.24,0,0.16,0.025,0,0,,0,0.18,,,
3802.10.25,0,0,0.025,0,0,,0,0.18,,,
3802.10.29,0,0.16,0.025,0,0,,0,0.18,,,
3802.10.31,0,0,0.025,0,0,,0,0.18,,,
3802.10.32,0,0,0.025,0,0,,0,0.18,,,
3802.10.33,0,0,0.025,0,0,,0,0.18,,,
3802.10.34,0,0,0.025,0,0,,0,0.18,,,
3802.10.35,0,0,0.025,0,0,,0,0.18,,,
3802.10.39,0,0.16,0.025,0,0,,0,0.18,,,
3802.90,0,0.16,0.025,0,0,,0,0.18,,,
3805.10,0,0.16,0.025,0,0,,0,0.18,,,
3805.90,0,0.16,0.025,0,0,,0,0.18,,,
3806.10,0,0.16,0.025,0,0,,0,0.18,,,
3806.20,0,0,0.025,0,0,,0,0.18,,,
3806.30,0,0.16,0.025,0,0,,0,0.18,,,
3806.90,0,0.16,0.025,0,0,,0,0.18,,,
3807.00.10,0.3,0,0.025,0.05,0,,0,0.18,,,
3807.00.90,0.295,0.16,0.025,0,0,,0,0.18,,,
3808.52,0,0,0.025,0,0,,0,0.18,,,
3808.59,0,0,0,0,0,,0,0,,,
3808.59.10,0.2,0.16,0.025,0.5,0,,0,0.18,,,
3808.59.20,0,0.16,0.025,0,0,,0,0.18,,,
3808.59.91,0,0.16,0.025,0,0,,0,0.18,,,
3808.59.92,0,0,0.025,0.27,0,,0,0.18,,,
3808.59.99,0,0.16,0.025,0,0,,0,0.18,,,
3808.61,0,0,0,0,0,,0,0,,,
3808.61.10,0.2,0,0.025,0.5,0,,0,0.18,,,
3808.61.20,0,0,0.025,0,0,,0,0.18,,,
3808.61.30,0,0,0.025,0.27,0,,0,0.18,,,
3808.61.90,0,0.16,0.025,0,0,,0,0.18,,,
3808.62,0,0,0,0,0,,0,0,,,
3808.62.10,0.2,0,0.025,0.5,0,,0,0.18,,,
3808.62.20,0,0,0.025,0,0,,0,0.18,,,
3808.62.30,0,0,0.025,0.27,0,,0,0.18,,,
3808.62.90,0,0.16,0.025,0,0,,0,0.18,,,
3808.69,0,0,0,0,0,,0,0,,,
3808.69.10,0.2,0,0.025,0.5,0,,0,0.18,,,
3808.69.20,0,0,0.025,0,0,,0,0.18,,,
3808.69.90,0,0,0.025,0,0,,0,0.18,,,
3808.91,0,0,0,0,0,,0,0,,,
3808.91.10,0.2,0,0.025,0.3,0,,0,0.18,,,
3808.91.20,0,0.16,0.025,0,0,,0,0.18,,,
3808.91.30,0,0,0.025,0,0,,0,0.18,,,
3808.91.40,0,0.16,0.025,0.07,0,,0,0.18,,,
3808.91.90,0,0.16,0.025,0,0,,0,0.18,,,
3808.92,0,0,0,0,0,,0,0,,,
3808.92.10,0,0.16,0.025,0,0,,0,0.18,,,
3808.92.90,0,0.16,0.025,0,0,,0,0.18,,,
3808.93,0,0,0,0,0,,0,0,,,
3808.93.10,0,0,0.025,0,0,,0,0.18,,,
3808.93.20,0,0,0.025,0,0,,0,0.18,,,
3808.93.90,0,0.16,0.025,0,0,,0,0.18,,,
3808.94,0,0,0,0,0,,0,0,,,
3808.94.10,0,0.16,0.025,0,0,,0,0.18,,,
3808.94.90,0,0.16,0.025,0,0,,0,0.18,,,
3808.99,0,0,0,0,0,,0,0,,,
3808.99.10,0,0,0.025,0,0,,0,0.18,,,
3808.99.90,0,0.16,0.025,0,0,,0,0.18,,,
3809.10,0,0,0.025,0,0,,0,0.18,,,
3809.91,0,0,0,0,0,,0,0,,,
3809.91.11,0,0.16,0.025,0.04,0,,0,0.18,,,
3809.91.19,0,0.16,0.025,0,0,,0,0.18,,,
3809.91.90,0,0.16,0.025,0,0,,0,0.18,,,
3809.92,0,0.16,0.025,0,0,,0,0.18,,,
3809.93,0,0.16,0.025,0,0,,0,0.18,,,
3810.10,0,0.16,0.025,0,0,,0,0.18,,,
3810.90,0,0.16,0.025,0,0,,0,0.18,,,
3811.11,0,0,0.025,0,0,,0,0.18,,,
3811.19,0,0.16,0.025,0,0,,0,0.18,,,
3811.21,0,0.16,0.025,0,0,,0,0.18,,,
3811.29,0,0.16,0.025,0,0,,0,0.18,,,
3811.90,0,0.16,0.025,0,0,,0,0.18,,,
3812.10,0,0.16,0.025,0,0,,0,0.18,,,
3812.20,0,0.16,0.025,0,0,,0,0.18,,,
3812.31,0,0.16,0.025,0,0,,0,0.18,,,
3812.39,0,0.16,0.025,0,0,,0,0.18,,,
3813.00.10,0,0,0.025,0,0,,0,0.18,,,
3813.00.20,0,0,0.025,0,0,,0,0.18,,,
3813.00.30,0,0,0.025,0,0,,0,0.18,,,
3813.00.40,0,0,0.025,0,0,,0,0.18,,,
3813.00.90,0,0.16,0.025,0,0,,0,0.18,,,
3814.00.10,0,0.16,0.025,0,0,,0,0.18,,,
3814.00.20,0,0,0.025,0,0,,0,0.18,,,
3814.00.30,0,0,0.025,0,0,,0,0.18,,,
3814.00.90,0,0.16,0.025,0,0,,0,0.18,,,
3815.11,0,0,0.025,0,0,,0,0.18,,,
3815.12,0,0,0.025,0,0,,0,0.18,,,
3815.19,0,0.16,0.025,0,0,,0,0.18,,,
3815.90,0,0.16,0.025,0,0,,0,0.18,,,
3817.00.10,0,0.16,0.025,0,0,,0,0.18,,,
3817.00.20,0,0,0.025,0,0,,0,0.18,,,
3822.11,0,0,0.025,0,0,,0,0.18,,,
3822.12,0,0,0.025,0,0,,0,0.18,,,
3822.13,0,0,0.025,0,0,,0,0.18,,,
3822.19,0,0,0.025,0,0,,0,0.18,,,
3822.90,0,0,0.025,0,0,,0,0.18,,,
3823.11,0,0.16,0.025,0,0,,0,0.18,,,
3823.12,0,0.16,0.025,0,0,,0,0.18,,,
3823.13,0,0,0.025,0,0,,0,0.18,,,
3823.19,0,0,0,0,0,,0,0,,,
3823.19.10,0.395,0.16,0.025,0,0,,0,0.18,,,
3823.19.20,0.195,0.16,0.025,0,0,,0,0.18,,,
3823.19.30,0.195,0,0.025,0,0,,0,0.18,,,
3823.19.90,0.295,0.16,0.025,0,0,,0,0.18,,,
3823.70,0,0.16,0.025,0,0,,0,0.18,,,
3824.10,0,0.16,0.025,0,0,,0,0.18,,,
3824.30,0,0,0.025,0,0,,0,0.18,,,
3824.40,0,0.16,0.025,0,0,,0,0.18,,,
3824.50,0,0.16,0.025,0,0,,29,0.18,,,
3824.60,0,0.16,0.025,0,0,,23,0.18,,,
3824.81,0,0,0.025,0,0,,0,0.18,,,
3824.82,0,0,0.025,0,0,,0,0.18,,,
3824.83,0,0,0.025,0,0,,0,0.18,,,
3824.84,0,0,0.025,0,0,,0,0.18,,,
3824.85,0,0,0.025,0,0,,0,0.18,,,
3824.86,0,0,0.025,0,0,,0,0.18,,,
3824.87,0,0,0.025,0,0,,0,0.18,,,
3824.88,0,0,0.025,0,0,,0,0.18,,,
3824.89,0,0,0.025,0,0,,0,0.18,,,
3824.91,0,0.16,0.025,0,0,,0,0.18,,,
3824.92,0,0,0.025,0,0,,0,0.18,,,
3824.99,0,0,0,0,0,,0,0,,,
3824.99.10,0,0.16,0.025,0,0,,0,0.18,,,
3824.99.20,0.2,0,0.025,0.05,0,,0,0.18,,,
3824.99.90,0,0.16,0.025,0,0,,0,0.18,,,
3825.10,0,0,0.025,0,0,,0,0.18,,,
3825.20,0,0,0.025,0,0,,0,0.18,,,
3825.30,0,0,0.025,0,0,,0,0.18,,,
3825.41,0,0,0.025,0,0,,0,0.18,,,
3825.49,0,0,0.025,0,0,,0,0.18,,,
3825.50,0,0,0.025,0,0,,0,0.18,,,
3825.61,0,0,0.025,0,0,,0,0.18,,,
3825.69,0,0.16,0.025,0,0,,0,0.18,,,
3825.90,0,0.16,0.025,0,0,,0,0.18,,,
3827.11,0,0,0.025,0,0,,0,0.18,,,
3827.12,0,0,0.025,0,0,,0,0.18,,,
3827.13,0,0,0.025,0,0,,0,0.18,,,
3827.14,0,0,0.025,0,0,,0,0.18,,,
3827.20,0,0,0.025,0,0,,0,0.18,,,
3827.31,0,0,0,0,0,,0,0,,,
3827.31.10,0,0,0.025,0,0,,0,0.18,,,
3827.31.90,0,0,0.025,0,0,,0,0.18,,,
3827.32,0,0,0.025,0,0,,0,0.18,,,
3827.39,0,0,0.025,0,0,,0,0.18,,,
3827.40,0,0,0.025,0,0,,0,0.18,,,
3827.51,0,0,0.025,0,0,,0,0,,,
3827.51.10,0,0,0.025,0,0,,0,0.18,,,
3827.51.20,0,0,0.025,0,0,,0,0.18,,,
3827.51.90,0,0,0.025,0,0,,0,0.18,,,
3827.59,0,0,0.025,0,0,,0,0.18,,,
3827.61,0,0,0,0,0,,0,0,,,
3827.61.10,0,0,0.025,0,0,,0,0.18,,,
3827.61.20,0,0,0.025,0,0,,0,0.18,,,
3827.61.90,0,0,0.025,0,0,,0,0.18,,,
3827.62,0,0,0,0,0,,0,0,,,
3827.62.10,0,0,0.025,0,0,,0,0.18,,,
3827.62.90,0,0,0.025,0,0,,0,0.18,,,
3827.63,0,0,0,0,0,,0,0,,,
3827.63.10,0,0,0.025,0,0,,0,0.18,,,
3827.63.20,0,0,0.025,0,0,,0,0.18,,,
3827.63.90,0,0,0.025,0,0,,0,0.18,,,
3827.64,0,0,0,0,0,,0,0,,,
3827.64.10,0,0,0.025,0,0,,0,0.18,,,
3827.64.90,0,0,0.025,0,0,,0,0.18,,,
3827.65,0,0,0.025,0,0,,0,0.18,,,
3827.68,0,0,0.025,0,0,,0,0.18,,,
3827.69,0,0,0.025,0,0,,0,0.18,,,
3827.90,0,0,0.025,0,0,,0,0.18,,,
3901.10,0,0.16,0.025,0,0,,12,0.18,,,
3901.20,0,0.16,0.025,0,0,,12,0.18,,,
3901.30,0,0.16,0.025,0,0,,0,0.18,,,
3901.40,0,0.16,0.025,0,0,,0,0.18,,,
3901.90,0,0.16,0.025,0,0,,0,0.18,,,
3902.10,0,0.16,0.025,0,0,,12,0.18,,,
3902.20,0,0.16,0.025,0,0,,0,0.18,,,
3902.30,0,0.16,0.025,0,0,,0,0.18,,,
3902.90,0,0.16,0.025,0,0,,0,0.18,,,
3903.11,0,0.16,0.025,0,0,,12,0.18,,,
3903.19,0,0.16,0.025,0,0,,0,0.18,,,
3903.20,0,0.16,0.025,0,0,,0,0.18,,,
3903.30,0,0.16,0.025,0,0,,0,0.18,,,
3903.90,0,0,0,0,0,,0,0,,,
3903.90.10,0.375,0.16,0.025,0.45,0,,0,0.18,,,
3903.90.90,0,0.16,0.025,0,0,,0,0.18,,,
3904.10,0,0.16,0.025,0,0,,12,0.18,,,
3904.21,0,0.16,0.025,0,0,,0,0.18,,,
3904.22,0,0.16,0.025,0,0,,0,0.18,,,
3904.30,0,0.16,0.025,0,0,,0,0.18,,,
3904.40,0,0.16,0.025,0,0,,0,0.18,,,
3904.50,0,0,0.025,0,0,,0,0.18,,,
3904.61,0,0,0.025,0,0,,0,0.18,,,
3904.69,0,0,0.025,0,0,,0,0.18,,,
3904.90,0,0.16,0.025,0,0,,0,0.18,,,
3905.12,0.255,0.16,0.025,0.45,0,,0,0.18,,,
3905.19,0,0.16,0.025,0,0,,0,0.18,,,
3905.21,0.255,0.16,0.025,0.45,0,,0,0.18,,,
3905.29,0,0.16,0.025,0,0,,0,0.18,,,
3905.30,0,0.16,0.025,0,0,,0,0.18,,,
3905.91,0,0.16,0.025,0,0,,0,0.18,,,
3905.99,0,0.16,0.025,0,0,,0,0.18,,,
3906.10,0,0,0,0,0,,0,0,,,
3906.10.10,0.255,0.16,0.025,0.45,0,,0,0.18,,,
3906.10.90,0.055,0.16,0.025,0,0,,0,0.18,,,
3906.90,0,0,0,0,0,,0,0,,,
3906.90.10,0.435,0.16,0.025,0.33,0,,0,0.18,,,
3906.90.90,0,0.16,0.025,0,0,,0,0.18,,,
3907.10,0,0.16,0.025,0,0,,0,0.18,,,
3907.21,0,0.16,0.025,0,0,,0,0.18,,,
3907.29,0,0,0.025,0,0,,0,0.18,,,
3907.30,0,0.16,0.025,0,0,,0,0.18,,,
3907.40,0,0.16,0.025,0,0,,0,0.18,,,
3907.50,0,0,0,0,0,,0,0,,,
3907.50.10,0,0.16,0.025,0,0,,0,0.18,,,
3907.50.90,0.055,0.16,0.025,0.104,0,4% or Rs.15/= per kg | 6.4% or Rs.20/= per kg,0,0.18,,,
3907.61,0,0.16,0.025,0,0,,0,0.18,,,
3907.69,0,0.16,0.025,0,0,,0,0.18,,,
3907.70,0.055,0,0.025,0,0,,0,0.18,,,
3907.91,0,0.16,0.025,0.04,0,,0,0.18,,,
3907.99,0,0.16,0.025,0,0,,0,0.18,,,
3908.10,0,0.16,0.025,0,0,,0,0.18,,,
3908.90,0,0.16,0.025,0,0,,0,0.18,,,
3909.10,0,0.16,0.025,0,0,,0,0.18,,,
3909.20,0,0.16,0.025,0,0,,0,0.18,,,
3909.31,0,0.16,0.025,0,0,,0,0.18,,,
3909.39,0,0.16,0.025,0,0,,0,0.18,,,
3909.40,0,0.16,0.025,0,0,,0,0.18,,,
3909.50,0,0.16,0.025,0.04,0,,0,0.18,,,
3910.00,0,0.16,0.025,0,0,,0,0.18,,,
3911.10,0,0.16,0.025,0,0,,0,0.18,,,
3911.20,0,0,0.025,0,0,,0,0.18,,,
3911.90,0,0.16,0.025,0,0,,0,0.18,,,
3912.11,0,0,0.025,0,0,,0,0.18,,,
3912.12,0,0.16,0.025,0,0,,0,0.18,,,
3912.20,0,0.16,0.025,0,0,,0,0.18,,,
3912.31,0,0.16,0.025,0,0,,0,0.18,,,
3912.39,0,0.16,0.025,0,0,,0,0.18,,,
3912.90,0,0.16,0.025,0,0,,0,0.18,,,
3913.10,0,0.16,0.025,0,0,,0,0.18,,,
